pool,subject_id,name,event_id,year,issue_code,severity,details
V1,MLV1_PUB_001,Aaron Spelling,MLV1_PUB_001_E0644,2006.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_PUB_002,Amanda Knox,MLV1_PUB_002_E0645,2011.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V1,MLV1_PUB_008,Diahann Carroll,MLV1_PUB_008_E0672,2019.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_PUB_009,Farrah Fawcett,MLV1_PUB_009_E0676,2009.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_PUB_010,Harrison Dillard,MLV1_PUB_010_E0680,2019.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_PUB_015,Mark Ruffalo,MLV1_PUB_015_E0700,2008.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_PUB_019,Rock Hudson,MLV1_PUB_019_E0716,1985.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_PUB_021,Sally Ride,MLV1_PUB_021_E0724,2012.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_PUB_022,Salvador Allende,MLV1_PUB_022_E0728,1973.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_PUB_023,Steve McQueen,MLV1_PUB_023_E0732,1980.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V1,MLV1_PUB_024,Whoopi Goldberg,MLV1_PUB_024_E0736,2019.0,DEATH_EVENT_OWNER_UNVERIFIED,MEDIUM,"Death-like event exists, but the current schema does not prove that the deceased person is the subject. Manual/entity-ID review required."
V2_NEW_DEV,MLV2_DEV_001,Aaron Eckhart,MLV2_DEV_001_E0001,2000.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_001,Aaron Eckhart,MLV2_DEV_001_E0002,2008.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_001,Aaron Eckhart,MLV2_DEV_001_E0003,2014.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_001,Aaron Eckhart,MLV2_DEV_001_E0003,2014.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_002,Abigail Johnson,MLV2_DEV_002_E0001,2014.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_002,Abigail Johnson,MLV2_DEV_002_E0002,2016.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_002,Abigail Johnson,MLV2_DEV_002_E0003,2017.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_002,Abigail Johnson,MLV2_DEV_002_E0003,2017.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_003,Jennifer Aniston,MLV2_DEV_003_E0001,1994.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_003,Jennifer Aniston,MLV2_DEV_003_E0002,2002.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_003,Jennifer Aniston,MLV2_DEV_003_E0003,2010.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_003,Jennifer Aniston,MLV2_DEV_003_E0003,2010.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_004,Jennifer Coolidge,MLV2_DEV_004_E0001,1999.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_004,Jennifer Coolidge,MLV2_DEV_004_E0002,2010.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_004,Jennifer Coolidge,MLV2_DEV_004_E0002,2010.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_004,Jennifer Coolidge,MLV2_DEV_004_E0003,2022.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_005,Julia Roberts,MLV2_DEV_005_E0001,1990.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_005,Julia Roberts,MLV2_DEV_005_E0002,1996.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_005,Julia Roberts,MLV2_DEV_005_E0003,2001.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_006,Julianne Moore,MLV2_DEV_006_E0001,2002.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_006,Julianne Moore,MLV2_DEV_006_E0002,2015.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_006,Julianne Moore,MLV2_DEV_006_E0003,2017.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_006,Julianne Moore,MLV2_DEV_006_E0003,2017.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_007,Julie Delpy,MLV2_DEV_007_E0001,1995.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_007,Julie Delpy,MLV2_DEV_007_E0002,2004.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_007,Julie Delpy,MLV2_DEV_007_E0003,2009.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_007,Julie Delpy,MLV2_DEV_007_E0003,2009.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_008,Jenna Elfman,MLV2_DEV_008_E0001,1997.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_008,Jenna Elfman,MLV2_DEV_008_E0002,1999.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_008,Jenna Elfman,MLV2_DEV_008_E0003,2002.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_008,Jenna Elfman,MLV2_DEV_008_E0003,2002.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_009,Katy Perry,MLV2_DEV_009_E0001,2008.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_009,Katy Perry,MLV2_DEV_009_E0002,2010.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_009,Katy Perry,MLV2_DEV_009_E0003,2017.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_009,Katy Perry,MLV2_DEV_009_E0003,2017.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_010,Amber Tamblyn,MLV2_DEV_010_E0001,2003.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_010,Amber Tamblyn,MLV2_DEV_010_E0002,2004.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_010,Amber Tamblyn,MLV2_DEV_010_E0003,2005.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_010,Amber Tamblyn,MLV2_DEV_010_E0003,2005.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_011,Antonio Banderas,MLV2_DEV_011_E0001,1998.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_011,Antonio Banderas,MLV2_DEV_011_E0002,2002.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_011,Antonio Banderas,MLV2_DEV_011_E0003,2019.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_012,Billy Crystal,MLV2_DEV_012_E0001,1989.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_012,Billy Crystal,MLV2_DEV_012_E0002,1992.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_012,Billy Crystal,MLV2_DEV_012_E0002,1992.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_012,Billy Crystal,MLV2_DEV_012_E0003,1998.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_012,Billy Crystal,MLV2_DEV_012_E0003,1998.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_013,Billy Dee Williams,MLV2_DEV_013_E0001,1980.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_013,Billy Dee Williams,MLV2_DEV_013_E0002,1995.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_013,Billy Dee Williams,MLV2_DEV_013_E0002,1995.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_013,Billy Dee Williams,MLV2_DEV_013_E0003,2019.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_014,Steve Prefontaine,MLV2_DEV_014_E0001,1971.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_014,Steve Prefontaine,MLV2_DEV_014_E0001,1971.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_014,Steve Prefontaine,MLV2_DEV_014_E0003,1972.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_014,Steve Prefontaine,MLV2_DEV_014_E0003,1972.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_014,Steve Prefontaine,MLV2_DEV_014_E0002,1973.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_014,Steve Prefontaine,MLV2_DEV_014_E0002,1973.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_015,Cameron Diaz,MLV2_DEV_015_E0001,1994.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_015,Cameron Diaz,MLV2_DEV_015_E0002,1998.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_015,Cameron Diaz,MLV2_DEV_015_E0003,2014.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_015,Cameron Diaz,MLV2_DEV_015_E0003,2014.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_016,Carson Daly,MLV2_DEV_016_E0001,1998.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_016,Carson Daly,MLV2_DEV_016_E0002,2002.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_016,Carson Daly,MLV2_DEV_016_E0003,2019.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_016,Carson Daly,MLV2_DEV_016_E0003,2019.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_017,Cher,MLV2_DEV_017_E0001,1971.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_017,Cher,MLV2_DEV_017_E0002,1977.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_017,Cher,MLV2_DEV_017_E0002,1977.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_017,Cher,MLV2_DEV_017_E0003,1988.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_018,Cheech Marin,MLV2_DEV_018_E0001,1978.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_018,Cheech Marin,MLV2_DEV_018_E0002,1985.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_018,Cheech Marin,MLV2_DEV_018_E0002,1985.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_018,Cheech Marin,MLV2_DEV_018_E0003,2022.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_019,Cindy Crawford,MLV2_DEV_019_E0001,1988.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_019,Cindy Crawford,MLV2_DEV_019_E0001,1988.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_019,Cindy Crawford,MLV2_DEV_019_E0002,1992.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_019,Cindy Crawford,MLV2_DEV_019_E0003,1995.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_020,Cindy Sherman,MLV2_DEV_020_E0001,1981.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_020,Cindy Sherman,MLV2_DEV_020_E0001,1981.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_020,Cindy Sherman,MLV2_DEV_020_E0002,1995.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_020,Cindy Sherman,MLV2_DEV_020_E0003,1997.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_020,Cindy Sherman,MLV2_DEV_020_E0003,1997.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_021,Clint Eastwood,MLV2_DEV_021_E0001,1989.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_021,Clint Eastwood,MLV2_DEV_021_E0001,1989.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_021,Clint Eastwood,MLV2_DEV_021_E0002,1992.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_021,Clint Eastwood,MLV2_DEV_021_E0003,2005.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_022,Glenn Close,MLV2_DEV_022_E0001,1983.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_022,Glenn Close,MLV2_DEV_022_E0001,1983.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_022,Glenn Close,MLV2_DEV_022_E0002,2020.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_022,Glenn Close,MLV2_DEV_022_E0002,2020.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_022,Glenn Close,MLV2_DEV_022_E0003,2021.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_022,Glenn Close,MLV2_DEV_022_E0003,2021.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_023,Goldie Hawn,MLV2_DEV_023_E0001,1970.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_023,Goldie Hawn,MLV2_DEV_023_E0002,1980.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_023,Goldie Hawn,MLV2_DEV_023_E0003,2001.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_024,Gonzalo Higuain,MLV2_DEV_024_E0001,2012.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_024,Gonzalo Higuain,MLV2_DEV_024_E0002,2014.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_024,Gonzalo Higuain,MLV2_DEV_024_E0002,2014.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_024,Gonzalo Higuain,MLV2_DEV_024_E0003,2016.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_025,Gwyneth Paltrow,MLV2_DEV_025_E0001,1999.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_025,Gwyneth Paltrow,MLV2_DEV_025_E0002,2003.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_025,Gwyneth Paltrow,MLV2_DEV_025_E0002,2003.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_025,Gwyneth Paltrow,MLV2_DEV_025_E0003,2008.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_026,Helen Hunt,MLV2_DEV_026_E0001,1996.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_026,Helen Hunt,MLV2_DEV_026_E0001,1996.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_026,Helen Hunt,MLV2_DEV_026_E0002,1997.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_026,Helen Hunt,MLV2_DEV_026_E0003,2005.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_026,Helen Hunt,MLV2_DEV_026_E0003,2005.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_027,Jamie Lee Curtis,MLV2_DEV_027_E0001,1978.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_027,Jamie Lee Curtis,MLV2_DEV_027_E0002,1999.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_027,Jamie Lee Curtis,MLV2_DEV_027_E0003,2023.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_028,Jane Curtin,MLV2_DEV_028_E0001,1975.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_028,Jane Curtin,MLV2_DEV_028_E0002,1984.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_028,Jane Curtin,MLV2_DEV_028_E0002,1984.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_028,Jane Curtin,MLV2_DEV_028_E0003,1990.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_028,Jane Curtin,MLV2_DEV_028_E0003,1990.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_029,Jeff Bagwell,MLV2_DEV_029_E0001,1994.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_029,Jeff Bagwell,MLV2_DEV_029_E0002,2005.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_029,Jeff Bagwell,MLV2_DEV_029_E0003,2017.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_030,Jodie Foster,MLV2_DEV_030_E0001,1989.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_030,Jodie Foster,MLV2_DEV_030_E0002,1992.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_030,Jodie Foster,MLV2_DEV_030_E0003,2011.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_030,Jodie Foster,MLV2_DEV_030_E0003,2011.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_031,Jon Bon Jovi,MLV2_DEV_031_E0001,1986.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_031,Jon Bon Jovi,MLV2_DEV_031_E0002,1990.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_031,Jon Bon Jovi,MLV2_DEV_031_E0002,1990.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_031,Jon Bon Jovi,MLV2_DEV_031_E0003,2018.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_032,Jon Huntsman,MLV2_DEV_032_E0001,2005.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_032,Jon Huntsman,MLV2_DEV_032_E0002,2009.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_032,Jon Huntsman,MLV2_DEV_032_E0003,2012.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_032,Jon Huntsman,MLV2_DEV_032_E0003,2012.0,NON_HIGH_TARGET_ASSIGNMENT,MEDIUM,Career target assignment confidence is medium.
V2_NEW_DEV,MLV2_DEV_033,Kevin Costner,MLV2_DEV_033_E0001,1991.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
V2_NEW_DEV,MLV2_DEV_033,Kevin Costner,MLV2_DEV_033_E0002,1995.0,SECOND_SOURCE_AUDIT_REQUIRED,MEDIUM,Legacy verification status requests a second source.
